timestamp,region_id,pose_x,pose_y,pose_yaw,pm25,voc,co2,temperature,humidity,fan_level,battery_soc,task_id,decision_id,robot_state,valid_flag,quality_code,source_type,episode_id,scenario_id,step_index
2026-08-01T09:04:30,D,4.0,4.0,0.0,11.489779582819294,100.4295141315679,636.7573113469398,23.611619460621583,57.549255155440754,0,93.28000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,9
2026-08-01T09:05:00,A,0.0,0.0,0.0,13.077922888371493,99.03628999586894,520.2098860023683,23.066906942171865,57.34715774808825,0,93.20000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,10
2026-08-01T09:05:00,B,4.0,0.0,0.0,5.942994910361751,69.94453837633819,498.2282687650163,23.51837684458826,45.19012990214696,0,93.20000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,10
2026-08-01T09:05:00,C,0.0,4.0,0.0,12.7340493883571,82.45330898249878,588.0386606521372,23.733791208585615,55.31408569492411,0,93.20000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,10
2026-08-01T09:05:00,D,4.0,4.0,0.0,10.3015529485138,82.34496928569752,629.4426947410224,23.888466636359585,57.426762397467364,0,93.20000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,10
2026-08-01T09:05:30,A,0.0,0.0,0.0,17.564328666792587,85.96809763967848,521.6648964963647,23.00255887825812,56.1686510653982,0,93.12000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,11
2026-08-01T09:05:30,B,4.0,0.0,0.0,8.816731151656624,94.12246198211554,515.7584134635538,23.765498498009865,,0,93.12000000000002,,,SIMULATION,False,MISSING,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,11
2026-08-01T09:05:30,C,0.0,4.0,0.0,10.35610729529458,78.3427314024186,600.6885045464714,23.933159303274714,55.13176977840026,0,93.12000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,11
2026-08-01T09:05:30,D,4.0,4.0,0.0,12.172051525545626,89.38652043695119,608.2876364157487,23.666112222710126,56.44197350730212,0,93.12000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,11
2026-08-01T09:06:00,A,0.0,0.0,0.0,12.64319566902983,90.47684752478287,503.8977064547711,22.445706884943935,56.26564397239345,0,93.04000000000002,,scenario_1_kitchen_pm_spike_ep00_d012,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,12
2026-08-01T09:06:00,B,4.0,0.0,0.0,5.327551974016389,72.20615751773788,524.7308853296648,23.637267304996158,46.07445749747325,0,93.04000000000002,,scenario_1_kitchen_pm_spike_ep00_d012,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,12
2026-08-01T09:06:00,C,0.0,4.0,0.0,10.734193294875123,91.50835475242374,594.5143873052477,23.731864494655735,55.6143322189467,0,93.04000000000002,,scenario_1_kitchen_pm_spike_ep00_d012,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,12
2026-08-01T09:06:00,D,4.0,4.0,0.0,11.23558384080008,78.43344596364332,617.1307889013245,23.766344146634466,57.349537012212615,0,93.04000000000002,,scenario_1_kitchen_pm_spike_ep00_d012,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,12
2026-08-01T09:06:30,A,0.0,0.0,0.0,16.578278551346415,97.54617379834299,522.3279567194123,22.77424378654516,56.064969785274194,0,92.96000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,13
2026-08-01T09:06:30,B,4.0,0.0,0.0,10.7421287956996,76.26850790303261,524.8454420462398,23.822172830010658,45.790033829268296,0,92.96000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,13
2026-08-01T09:06:30,C,0.0,4.0,0.0,14.400939145199334,72.66285719352233,601.2106624480401,23.857045697222784,56.1976855383214,0,92.96000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,13
2026-08-01T09:06:30,D,4.0,4.0,0.0,13.347904723745888,100.31616630440952,615.6756168560106,23.932192143110818,56.97542518260333,0,92.96000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,13
2026-08-01T09:07:00,A,0.0,0.0,0.0,16.664990402536798,93.98679334759638,531.693761554243,22.83547370917022,55.86759322130679,0,92.88000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,14
2026-08-01T09:07:00,B,4.0,0.0,0.0,6.555658940304385,77.51748835518808,527.8955677738078,23.79649462974328,46.08823274827153,0,92.88000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,14
2026-08-01T09:07:00,C,0.0,4.0,0.0,11.90752953314384,83.15708757371387,604.1523810407037,23.77812817234205,55.18717699105324,0,92.88000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,14
2026-08-01T09:07:00,D,4.0,4.0,0.0,13.955362604476829,97.36082090717161,613.7443558187624,23.841512435969776,57.428996220956904,0,92.88000000000002,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,14
2026-08-01T09:07:30,A,0.0,0.0,0.0,11.0373155744918,93.33561699054961,527.6600891079722,22.727782412687837,56.20650864637863,0,92.80000000000003,,scenario_1_kitchen_pm_spike_ep00_d015,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,15
2026-08-01T09:07:30,B,4.0,0.0,0.0,11.392404984526218,77.6784172084068,524.1009553279854,24.011570687205396,45.78116467933007,0,92.80000000000003,,scenario_1_kitchen_pm_spike_ep00_d015,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,15
2026-08-01T09:07:30,C,0.0,4.0,0.0,12.995943555557096,89.75574426275234,575.3424758709406,23.730849766291257,55.74723271416606,0,92.80000000000003,,scenario_1_kitchen_pm_spike_ep00_d015,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,15
2026-08-01T09:07:30,D,4.0,4.0,0.0,11.939626051751308,84.37502818283417,606.5551538648739,23.6515281666831,57.27833763341481,0,92.80000000000003,,scenario_1_kitchen_pm_spike_ep00_d015,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,15
2026-08-01T09:08:00,A,0.0,0.0,0.0,13.826357673256647,91.3919153865806,529.7951719922411,22.88976042963057,56.15475734308455,0,92.72000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,16
2026-08-01T09:08:00,B,4.0,0.0,0.0,10.615663331260711,78.98582758208661,516.9185756468653,23.866719259735525,45.505586017147714,0,92.72000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,16
2026-08-01T09:08:00,C,0.0,4.0,0.0,10.194640622617605,84.19686346945372,590.5434188691311,23.74641545649948,55.89604448218492,0,92.72000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,16
2026-08-01T09:08:00,D,4.0,4.0,0.0,13.66703755035466,87.9018458746057,627.1479786112042,23.524418399814742,57.300781894969624,0,92.72000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,16
2026-08-01T09:08:30,A,0.0,0.0,0.0,13.295689921751077,93.50760604713379,534.3659125961651,22.803859870332165,56.152402801352714,0,92.64000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,17
2026-08-01T09:08:30,B,4.0,0.0,0.0,9.132216255325426,77.22854682607294,527.8253437121233,23.874134736531897,45.799087806475875,0,92.64000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,17
2026-08-01T09:08:30,C,0.0,4.0,0.0,10.880111488432217,79.55291136417631,596.2520986941283,23.58538346756535,55.652673787879536,0,92.64000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,17
2026-08-01T09:08:30,D,4.0,4.0,0.0,11.6079927624239,101.61702916874671,622.7615560042968,23.674579839321993,56.90332158560134,0,92.64000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,17
2026-08-01T09:09:00,A,0.0,0.0,0.0,15.14391419848022,85.91035344683728,531.806610528888,22.65724438396023,56.038624103736474,0,92.56000000000003,,scenario_1_kitchen_pm_spike_ep00_d018,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,18
2026-08-01T09:09:00,B,4.0,0.0,0.0,7.559962576924064,101.13751473210792,518.6752386952003,23.654664190943727,45.906682426009795,0,92.56000000000003,,scenario_1_kitchen_pm_spike_ep00_d018,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,18
2026-08-01T09:09:00,C,0.0,4.0,0.0,12.001168289649272,102.47046701315763,610.2512357314246,23.66684934691099,55.36262910764681,0,92.56000000000003,,scenario_1_kitchen_pm_spike_ep00_d018,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,18
2026-08-01T09:09:00,D,4.0,4.0,0.0,8.845251763260322,89.54025419091474,631.4689296224735,23.60785110144328,57.53152711905005,0,92.56000000000003,,scenario_1_kitchen_pm_spike_ep00_d018,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,18
2026-08-01T09:09:30,A,0.0,0.0,0.0,12.938405042115793,82.08328194285585,538.1583666036007,22.726653033176724,55.762214634171436,0,92.48000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,19
2026-08-01T09:09:30,B,4.0,0.0,0.0,7.885202780100171,83.80576731309235,507.5374864013363,23.960468974829148,45.97064832238467,0,92.48000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,19
2026-08-01T09:09:30,C,0.0,4.0,0.0,20.822422762976903,82.15608995228524,610.8771959595744,23.843957334095165,55.03264495420822,0,92.48000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,19
2026-08-01T09:09:30,D,4.0,4.0,0.0,12.16299026050005,86.68985906864502,619.0476075870399,23.43410617061546,57.14969024438664,0,92.48000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,19
2026-08-01T09:10:00,A,0.0,0.0,0.0,13.648052334616807,91.35208611382966,541.2878553715774,22.87431754956407,56.22142127402483,0,92.40000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,20
2026-08-01T09:10:00,B,4.0,0.0,0.0,7.396377913345755,82.09881780599775,522.6003801447293,23.610661755197466,46.5044668639541,0,92.40000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,20
2026-08-01T09:10:00,C,0.0,4.0,0.0,27.87352507234295,87.94954465297158,608.2778129507034,23.824665457275096,55.023929826978325,0,92.40000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,20
2026-08-01T09:10:00,D,4.0,4.0,0.0,12.98327837838161,100.55277460403613,603.3902317886274,23.596033833683467,57.542291083026626,0,92.40000000000003,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,20
2026-08-01T09:10:30,A,0.0,0.0,0.0,12.038349969485207,86.20070437943299,517.7745553816648,22.8468500848771,56.04491219145894,0,92.32000000000004,,scenario_1_kitchen_pm_spike_ep00_d021,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,21
2026-08-01T09:10:30,B,4.0,0.0,0.0,8.065821391951408,83.11273674373192,543.5097263829792,23.721127117742693,46.393827034594885,0,92.32000000000004,,scenario_1_kitchen_pm_spike_ep00_d021,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,21
2026-08-01T09:10:30,C,0.0,4.0,0.0,37.48587956220212,101.30312805639305,588.3666413671726,23.951518948783434,55.48800382696891,0,92.32000000000004,,scenario_1_kitchen_pm_spike_ep00_d021,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,21
2026-08-01T09:10:30,D,4.0,4.0,0.0,8.395766630337542,90.41965425052898,594.2706875735249,23.6406141446855,57.37942333420339,0,92.32000000000004,,scenario_1_kitchen_pm_spike_ep00_d021,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,21
2026-08-01T09:11:00,A,0.0,0.0,0.0,13.473553792399393,106.8635064483785,517.2242681382913,22.799668654759973,55.56389554242022,0,92.24000000000004,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,22
2026-08-01T09:11:00,B,4.0,0.0,0.0,9.54370591010967,80.78421035273891,527.0547962514461,23.851892863321012,45.7540986932059,0,92.24000000000004,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,22
2026-08-01T09:11:00,C,0.0,4.0,0.0,43.517711867124675,112.87004609731659,581.6685779257732,23.579244283395937,55.236856714162975,0,92.24000000000004,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,22
2026-08-01T09:11:00,D,4.0,4.0,0.0,11.791598763059008,81.53792934832299,622.9301633117565,23.913525260990493,57.05612730771158,0,92.24000000000004,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,22
2026-08-01T09:11:30,A,0.0,0.0,0.0,13.01634431450756,93.46537456236639,535.6388277258168,22.769253360712558,56.49424605317668,0,92.16000000000004,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,23
2026-08-01T09:11:30,B,4.0,0.0,0.0,9.996490731219765,95.89224457262517,519.9418162230847,23.943034623050156,45.41424464911628,0,92.16000000000004,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,23
2026-08-01T09:11:30,C,0.0,4.0,0.0,54.21930277934108,144.17251762837464,608.1829197401914,23.581475168589183,55.53931869335499,0,92.16000000000004,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,23
2026-08-01T09:11:30,D,4.0,4.0,0.0,10.317163877133254,86.53964208834846,620.7879363595923,23.68435134854035,57.032933882685825,0,92.16000000000004,,,SIMULATION,True,GOOD,SIMULATION,scenario_1_kitchen_pm_spike_ep00,scenario_1_kitchen_pm_spike,23
